2021-11-21 17:31:44 [-3000]  T[0]  Resurrection Check Turn Left:-9
2021-11-21 17:31:44 [-2700]  T[10]  Resurrection Check Turn Left:1
2021-11-21 17:31:44 [-2400]  T[20]  Resurrection Check Turn Left:11
2021-11-21 17:57:20 [1480]  T[277]  [神圣罗马]  Stability Category 0 is -6
2021-11-21 17:57:20 [1480]  T[277]  [神圣罗马]  Stability Category 1 is 6
2021-11-21 17:57:20 [1480]  T[277]  [神圣罗马]  Stability Category 2 is 16
2021-11-21 17:57:20 [1480]  T[277]  [神圣罗马]  Stability Category 3 is -2
2021-11-21 17:57:20 [1480]  T[277]  [神圣罗马]  Stability Category 4 is -1
2021-11-21 17:57:20 [1480]  T[277]  [Aztecs]  Stability is 12
2021-11-21 17:57:20 [1480]  T[277]  [Aztecs]  Stability Category 0 is 1
2021-11-21 17:57:20 [1480]  T[277]  [Aztecs]  Stability Category 1 is 3
2021-11-21 17:57:20 [1480]  T[277]  [Aztecs]  Stability Category 2 is 8
2021-11-21 17:57:20 [1480]  T[277]  [Aztecs]  Stability Category 3 is 0
2021-11-21 17:57:20 [1480]  T[277]  [Aztecs]  Stability Category 4 is 0
2021-11-21 17:57:20 [1485]  T[278]  [Portugal]  Stability is 20
2021-11-21 17:57:20 [1485]  T[278]  [Portugal]  New Stability Level is 4
2021-11-21 17:57:20 [1485]  T[278]  [Portugal]  Stability Category 0 is 1
2021-11-21 17:57:20 [1485]  T[278]  [Portugal]  Stability Category 1 is 3
2021-11-21 17:57:20 [1485]  T[278]  [Portugal]  Stability Category 2 is 17
2021-11-21 17:57:20 [1485]  T[278]  [Portugal]  Stability Category 3 is -1
2021-11-21 17:57:20 [1485]  T[278]  [Portugal]  Stability Category 4 is 0
2021-11-21 17:57:20 [1485]  T[278]  [Spain]  Stability is 17
2021-11-21 17:57:20 [1485]  T[278]  [Spain]  Stability Category 0 is 0
2021-11-21 17:57:20 [1485]  T[278]  [Spain]  Stability Category 1 is 0
2021-11-21 17:57:20 [1485]  T[278]  [Spain]  Stability Category 2 is 19
2021-11-21 17:57:20 [1485]  T[278]  [Spain]  Stability Category 3 is -2
2021-11-21 17:57:20 [1485]  T[278]  [Spain]  Stability Category 4 is 0
2021-11-21 17:57:20 [1485]  T[278]  [神圣罗马]  Stability is 14
2021-11-21 17:57:20 [1485]  T[278]  [神圣罗马]  Stability Category 0 is -6
2021-11-21 17:57:20 [1485]  T[278]  [神圣罗马]  Stability Category 1 is 6
2021-11-21 17:57:20 [1485]  T[278]  [神圣罗马]  Stability Category 2 is 16
2021-11-21 17:57:20 [1485]  T[278]  [神圣罗马]  Stability Category 3 is -1
2021-11-21 17:57:20 [1485]  T[278]  [神圣罗马]  Stability Category 4 is -1
2021-11-21 17:57:20 [1485]  T[278]  [Russia]  Stability is 7
2021-11-21 17:57:20 [1485]  T[278]  [Russia]  Stability Category 0 is 2
2021-11-21 17:57:20 [1485]  T[278]  [Russia]  Stability Category 1 is 9
2021-11-21 17:57:20 [1485]  T[278]  [Russia]  Stability Category 2 is 2
2021-11-21 17:57:20 [1485]  T[278]  [Russia]  Stability Category 3 is 0
2021-11-21 17:57:20 [1485]  T[278]  [Russia]  Stability Category 4 is -6
2021-11-21 17:57:20 [1485]  T[278]  [Italy]  Stability is 8
2021-11-21 17:57:20 [1485]  T[278]  [Italy]  Stability Category 0 is 0
2021-11-21 17:57:20 [1485]  T[278]  [Italy]  Stability Category 1 is 0
2021-11-21 17:57:20 [1485]  T[278]  [Italy]  Stability Category 2 is 9
2021-11-21 17:57:20 [1485]  T[278]  [Italy]  Stability Category 3 is 0
2021-11-21 17:57:20 [1485]  T[278]  [Italy]  Stability Category 4 is -1
2021-11-21 17:57:20 [1490]  T[279]  [Russia]  Stability is 6
2021-11-21 17:57:20 [1490]  T[279]  [Russia]  Stability Category 0 is 2
2021-11-21 17:57:20 [1490]  T[279]  [Russia]  Stability Category 1 is 9
2021-11-21 17:57:20 [1490]  T[279]  [Russia]  Stability Category 2 is 2
2021-11-21 17:57:20 [1490]  T[279]  [Russia]  Stability Category 3 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Russia]  Stability Category 4 is -7
2021-11-21 17:57:20 [1490]  T[279]  [Ethiopia]  Stability is -10
2021-11-21 17:57:20 [1490]  T[279]  [Ethiopia]  Stability Category 0 is -9
2021-11-21 17:57:20 [1490]  T[279]  [Ethiopia]  Stability Category 1 is -3
2021-11-21 17:57:20 [1490]  T[279]  [Ethiopia]  Stability Category 2 is 4
2021-11-21 17:57:20 [1490]  T[279]  [Ethiopia]  Stability Category 3 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Ethiopia]  Stability Category 4 is -2
2021-11-21 17:57:20 [1490]  T[279]  [Byzantium]  Stability is 8
2021-11-21 17:57:20 [1490]  T[279]  [Byzantium]  Stability Category 0 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Byzantium]  Stability Category 1 is 3
2021-11-21 17:57:20 [1490]  T[279]  [Byzantium]  Stability Category 2 is 7
2021-11-21 17:57:20 [1490]  T[279]  [Byzantium]  Stability Category 3 is -2
2021-11-21 17:57:20 [1490]  T[279]  [Byzantium]  Stability Category 4 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Japan]  Stability is -6
2021-11-21 17:57:20 [1490]  T[279]  [Japan]  Stability Category 0 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Japan]  Stability Category 1 is -3
2021-11-21 17:57:20 [1490]  T[279]  [Japan]  Stability Category 2 is -2
2021-11-21 17:57:20 [1490]  T[279]  [Japan]  Stability Category 3 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Japan]  Stability Category 4 is -1
2021-11-21 17:57:20 [1490]  T[279]  [Vikings]  Stability is 3
2021-11-21 17:57:20 [1490]  T[279]  [Vikings]  Stability Category 0 is 1
2021-11-21 17:57:20 [1490]  T[279]  [Vikings]  Stability Category 1 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Vikings]  Stability Category 2 is 2
2021-11-21 17:57:20 [1490]  T[279]  [Vikings]  Stability Category 3 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Vikings]  Stability Category 4 is 0
2021-11-21 17:57:20 [1490]  T[279]  [France]  Stability is 15
2021-11-21 17:57:20 [1490]  T[279]  [France]  New Stability Level is 3
2021-11-21 17:57:20 [1490]  T[279]  [France]  Stability Category 0 is 1
2021-11-21 17:57:20 [1490]  T[279]  [France]  Stability Category 1 is 0
2021-11-21 17:57:20 [1490]  T[279]  [France]  Stability Category 2 is 12
2021-11-21 17:57:20 [1490]  T[279]  [France]  Stability Category 3 is -1
2021-11-21 17:57:20 [1490]  T[279]  [France]  Stability Category 4 is 3
2021-11-21 17:57:20 [1490]  T[279]  [England]  Stability is 3
2021-11-21 17:57:20 [1490]  T[279]  [England]  Stability Category 0 is 0
2021-11-21 17:57:20 [1490]  T[279]  [England]  Stability Category 1 is 3
2021-11-21 17:57:20 [1490]  T[279]  [England]  Stability Category 2 is 8
2021-11-21 17:57:20 [1490]  T[279]  [England]  Stability Category 3 is -1
2021-11-21 17:57:20 [1490]  T[279]  [England]  Stability Category 4 is -7
2021-11-21 17:57:20 [1490]  T[279]  [Spain]  Stability is 16
2021-11-21 17:57:20 [1490]  T[279]  [Spain]  Stability Category 0 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Spain]  Stability Category 1 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Spain]  Stability Category 2 is 18
2021-11-21 17:57:20 [1490]  T[279]  [Spain]  Stability Category 3 is -2
2021-11-21 17:57:20 [1490]  T[279]  [Spain]  Stability Category 4 is 0
2021-11-21 17:57:20 [1490]  T[279]  [神圣罗马]  Stability is 14
2021-11-21 17:57:20 [1490]  T[279]  [神圣罗马]  Stability Category 0 is -6
2021-11-21 17:57:20 [1490]  T[279]  [神圣罗马]  Stability Category 1 is 6
2021-11-21 17:57:20 [1490]  T[279]  [神圣罗马]  Stability Category 2 is 16
2021-11-21 17:57:20 [1490]  T[279]  [神圣罗马]  Stability Category 3 is -1
2021-11-21 17:57:20 [1490]  T[279]  [神圣罗马]  Stability Category 4 is -1
2021-11-21 17:57:20 [1490]  T[279]  [Mali]  Stability is 20
2021-11-21 17:57:20 [1490]  T[279]  [Mali]  New Stability Level is 4
2021-11-21 17:57:20 [1490]  T[279]  [Mali]  Stability Category 0 is 1
2021-11-21 17:57:20 [1490]  T[279]  [Mali]  Stability Category 1 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Mali]  Stability Category 2 is 19
2021-11-21 17:57:20 [1490]  T[279]  [Mali]  Stability Category 3 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Mali]  Stability Category 4 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Italy]  Stability is 9
2021-11-21 17:57:20 [1490]  T[279]  [Italy]  Stability Category 0 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Italy]  Stability Category 1 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Italy]  Stability Category 2 is 9
2021-11-21 17:57:20 [1490]  T[279]  [Italy]  Stability Category 3 is 0
2021-11-21 17:57:20 [1490]  T[279]  [Italy]  Stability Category 4 is 0
2021-11-21 17:59:28 [1490]  T[279]  [Aztecs]  Stability is 9
2021-11-21 17:59:28 [1490]  T[279]  [Aztecs]  Stability Category 0 is -2
2021-11-21 17:59:28 [1490]  T[279]  [Aztecs]  Stability Category 1 is 3
2021-11-21 17:59:28 [1490]  T[279]  [Aztecs]  Stability Category 2 is 8
2021-11-21 17:59:28 [1490]  T[279]  [Aztecs]  Stability Category 3 is 0
2021-11-21 17:59:28 [1490]  T[279]  [Aztecs]  Stability Category 4 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Tamils]  Stability is 0
2021-11-21 17:59:28 [1495]  T[280]  [Tamils]  Stability Category 0 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Tamils]  Stability Category 1 is -3
2021-11-21 17:59:28 [1495]  T[280]  [Tamils]  Stability Category 2 is 4
2021-11-21 17:59:28 [1495]  T[280]  [Tamils]  Stability Category 3 is -1
2021-11-21 17:59:28 [1495]  T[280]  [Tamils]  Stability Category 4 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Poland]  Stability is 13
2021-11-21 17:59:28 [1495]  T[280]  [Poland]  Stability Category 0 is 1
2021-11-21 17:59:28 [1495]  T[280]  [Poland]  Stability Category 1 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Poland]  Stability Category 2 is 13
2021-11-21 17:59:28 [1495]  T[280]  [Poland]  Stability Category 3 is -1
2021-11-21 17:59:28 [1495]  T[280]  [Poland]  Stability Category 4 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Portugal]  Stability is 26
2021-11-21 17:59:28 [1495]  T[280]  [Portugal]  Stability Category 0 is 1
2021-11-21 17:59:28 [1495]  T[280]  [Portugal]  Stability Category 1 is 9
2021-11-21 17:59:28 [1495]  T[280]  [Portugal]  Stability Category 2 is 17
2021-11-21 17:59:28 [1495]  T[280]  [Portugal]  Stability Category 3 is -1
2021-11-21 17:59:28 [1495]  T[280]  [Portugal]  Stability Category 4 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Spain]  Stability is 17
2021-11-21 17:59:28 [1495]  T[280]  [Spain]  Stability Category 0 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Spain]  Stability Category 1 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Spain]  Stability Category 2 is 18
2021-11-21 17:59:28 [1495]  T[280]  [Spain]  Stability Category 3 is -1
2021-11-21 17:59:28 [1495]  T[280]  [Spain]  Stability Category 4 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Italy]  Stability is 12
2021-11-21 17:59:28 [1495]  T[280]  [Italy]  New Stability Level is 3
2021-11-21 17:59:28 [1495]  T[280]  [Italy]  Stability Category 0 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Italy]  Stability Category 1 is 3
2021-11-21 17:59:28 [1495]  T[280]  [Italy]  Stability Category 2 is 9
2021-11-21 17:59:28 [1495]  T[280]  [Italy]  Stability Category 3 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Italy]  Stability Category 4 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Mongolia]  Stability is -22
2021-11-21 17:59:28 [1495]  T[280]  [Mongolia]  Stability Category 0 is -22
2021-11-21 17:59:28 [1495]  T[280]  [Mongolia]  Stability Category 1 is 9
2021-11-21 17:59:28 [1495]  T[280]  [Mongolia]  Stability Category 2 is -9
2021-11-21 17:59:28 [1495]  T[280]  [Mongolia]  Stability Category 3 is -2
2021-11-21 17:59:28 [1495]  T[280]  [Mongolia]  Stability Category 4 is 2
2021-11-21 17:59:28 [1495]  T[280]  [China]  Stability is -3
2021-11-21 17:59:28 [1495]  T[280]  [China]  Stability Category 0 is 0
2021-11-21 17:59:28 [1495]  T[280]  [China]  Stability Category 1 is -3
2021-11-21 17:59:28 [1495]  T[280]  [China]  Stability Category 2 is 0
2021-11-21 17:59:28 [1495]  T[280]  [China]  Stability Category 3 is 0
2021-11-21 17:59:28 [1495]  T[280]  [China]  Stability Category 4 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Mughals]  Stability is 23
2021-11-21 17:59:28 [1495]  T[280]  [Mughals]  Stability Category 0 is 4
2021-11-21 17:59:28 [1495]  T[280]  [Mughals]  Stability Category 1 is 9
2021-11-21 17:59:28 [1495]  T[280]  [Mughals]  Stability Category 2 is 10
2021-11-21 17:59:28 [1495]  T[280]  [Mughals]  Stability Category 3 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Mughals]  Stability Category 4 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Mali]  Stability is 18
2021-11-21 17:59:28 [1495]  T[280]  [Mali]  Stability Category 0 is 1
2021-11-21 17:59:28 [1495]  T[280]  [Mali]  Stability Category 1 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Mali]  Stability Category 2 is 18
2021-11-21 17:59:28 [1495]  T[280]  [Mali]  Stability Category 3 is 0
2021-11-21 17:59:28 [1495]  T[280]  [Mali]  Stability Category 4 is -1
2021-11-21 17:59:28 [1495]  T[280]  Resurrection Check Turn Left:271
2021-11-21 17:59:28 [1500]  T[281]  [Byzantium]  Stability is 11
2021-11-21 17:59:28 [1500]  T[281]  [Byzantium]  New Stability Level is 2
2021-11-21 17:59:28 [1500]  T[281]  [Byzantium]  Stability Category 0 is 0
2021-11-21 17:59:28 [1500]  T[281]  [Byzantium]  Stability Category 1 is 6
2021-11-21 17:59:28 [1500]  T[281]  [Byzantium]  Stability Category 2 is 7
2021-11-21 17:59:28 [1500]  T[281]  [Byzantium]  Stability Category 3 is -2
2021-11-21 17:59:28 [1500]  T[281]  [Byzantium]  Stability Category 4 is 0
2021-11-21 17:59:28 [1500]  T[281]  [Turkey]  Stability is 17
2021-11-21 17:59:28 [1500]  T[281]  [Turkey]  New Stability Level is 3
2021-11-21 17:59:28 [1500]  T[281]  [Turkey]  Stability Category 0 is 4
2021-11-21 17:59:28 [1500]  T[281]  [Turkey]  Stability Category 1 is 6
2021-11-21 17:59:28 [1500]  T[281]  [Turkey]  Stability Category 2 is 8
2021-11-21 17:59:28 [1500]  T[281]  [Turkey]  Stability Category 3 is 0
2021-11-21 17:59:28 [1500]  T[281]  [Turkey]  Stability Category 4 is -1
2021-11-21 17:59:28 [1500]  T[281]  [Aztecs]  Stability is -4
2021-11-21 17:59:28 [1500]  T[281]  [Aztecs]  Stability Category 0 is -15
2021-11-21 17:59:28 [1500]  T[281]  [Aztecs]  Stability Category 1 is 3
2021-11-21 17:59:28 [1500]  T[281]  [Aztecs]  Stability Category 2 is 8
2021-11-21 17:59:28 [1500]  T[281]  [Aztecs]  Stability Category 3 is 0
2021-11-21 17:59:28 [1500]  T[281]  [Aztecs]  Stability Category 4 is 0
2021-11-21 17:59:28 [1500]  T[281]  [Mughals]  Stability is 22
2021-11-21 17:59:28 [1500]  T[281]  [Mughals]  Stability Category 0 is 6
2021-11-21 17:59:28 [1500]  T[281]  [Mughals]  Stability Category 1 is 9
2021-11-21 17:59:28 [1500]  T[281]  [Mughals]  Stability Category 2 is 7
2021-11-21 17:59:28 [1500]  T[281]  [Mughals]  Stability Category 3 is 0
2021-11-21 17:59:28 [1500]  T[281]  [Mughals]  Stability Category 4 is 0
2021-11-21 17:59:28 [1500]  T[281]  [Japan]  Stability is -11
2021-11-21 17:59:28 [1500]  T[281]  [Japan]  Stability Category 0 is 0
2021-11-21 17:59:28 [1500]  T[281]  [Japan]  Stability Category 1 is -9
2021-11-21 17:59:28 [1500]  T[281]  [Japan]  Stability Category 2 is -2
2021-11-21 17:59:28 [1500]  T[281]  [Japan]  Stability Category 3 is 0
2021-11-21 17:59:28 [1500]  T[281]  [Japan]  Stability Category 4 is 0
2021-11-21 17:59:28 [1505]  T[282]  [Maya]  Stability is 0
2021-11-21 17:59:28 [1505]  T[282]  [Maya]  Stability Category 0 is 0
2021-11-21 17:59:28 [1505]  T[282]  [Maya]  Stability Category 1 is -6
2021-11-21 17:59:28 [1505]  T[282]  [Maya]  Stability Category 2 is 6
2021-11-21 17:59:28 [1505]  T[282]  [Maya]  Stability Category 3 is 0
2021-11-21 17:59:28 [1505]  T[282]  [Maya]  Stability Category 4 is 0
2021-11-21 17:59:28 [1505]  T[282]  [Ethiopia]  Stability is -5
2021-11-21 17:59:28 [1505]  T[282]  [Ethiopia]  Stability Category 0 is -4
2021-11-21 17:59:28 [1505]  T[282]  [Ethiopia]  Stability Category 1 is -3
2021-11-21 17:59:28 [1505]  T[282]  [Ethiopia]  Stability Category 2 is 4
2021-11-21 17:59:28 [1505]  T[282]  [Ethiopia]  Stability Category 3 is -1
2021-11-21 17:59:28 [1505]  T[282]  [Ethiopia]  Stability Category 4 is -1
2021-11-21 17:59:28 [1505]  T[282]  [France]  Stability is 16
2021-11-21 17:59:28 [1505]  T[282]  [France]  Stability Category 0 is 1
2021-11-21 17:59:28 [1505]  T[282]  [France]  Stability Category 1 is 0
2021-11-21 17:59:28 [1505]  T[282]  [France]  Stability Category 2 is 12
2021-11-21 17:59:28 [1505]  T[282]  [France]  Stability Category 3 is 0
2021-11-21 17:59:28 [1505]  T[282]  [France]  Stability Category 4 is 3
2021-11-21 17:59:28 [1505]  T[282]  [Turkey]  Stability is 17
2021-11-21 17:59:28 [1505]  T[282]  [Turkey]  Stability Category 0 is 4
2021-11-21 17:59:28 [1505]  T[282]  [Turkey]  Stability Category 1 is 6
2021-11-21 17:59:28 [1505]  T[282]  [Turkey]  Stability Category 2 is 8
2021-11-21 17:59:28 [1505]  T[282]  [Turkey]  Stability Category 3 is 0
2021-11-21 17:59:28 [1505]  T[282]  [Turkey]  Stability Category 4 is -1
2021-11-21 17:59:28 [1510]  T[283]  [Russia]  Stability is 1
2021-11-21 17:59:28 [1510]  T[283]  [Russia]  Stability Category 0 is -3
2021-11-21 17:59:28 [1510]  T[283]  [Russia]  Stability Category 1 is 3
2021-11-21 17:59:28 [1510]  T[283]  [Russia]  Stability Category 2 is 2
2021-11-21 17:59:28 [1510]  T[283]  [Russia]  Stability Category 3 is -1
2021-11-21 17:59:28 [1510]  T[283]  [Russia]  Stability Category 4 is 0
2021-11-21 17:59:28 [1510]  T[283]  [Byzantium]  Stability is 13
2021-11-21 17:59:28 [1510]  T[283]  [Byzantium]  Stability Category 0 is 2
2021-11-21 17:59:28 [1510]  T[283]  [Byzantium]  Stability Category 1 is 6
2021-11-21 17:59:28 [1510]  T[283]  [Byzantium]  Stability Category 2 is 6
2021-11-21 17:59:28 [1510]  T[283]  [Byzantium]  Stability Category 3 is -1
2021-11-21 17:59:28 [1510]  T[283]  [Byzantium]  Stability Category 4 is 0
2021-11-21 17:59:28 [1510]  T[283]  [France]  Stability is 17
2021-11-21 17:59:28 [1510]  T[283]  [France]  Stability Category 0 is 1
2021-11-21 17:59:28 [1510]  T[283]  [France]  Stability Category 1 is 0
2021-11-21 17:59:28 [1510]  T[283]  [France]  Stability Category 2 is 12
2021-11-21 17:59:28 [1510]  T[283]  [France]  Stability Category 3 is 0
2021-11-21 17:59:28 [1510]  T[283]  [France]  Stability Category 4 is 4
2021-11-21 17:59:28 [1510]  T[283]  [神圣罗马]  Stability is 14
2021-11-21 17:59:28 [1510]  T[283]  [神圣罗马]  Stability Category 0 is -6
2021-11-21 17:59:28 [1510]  T[283]  [神圣罗马]  Stability Category 1 is 9
2021-11-21 17:59:28 [1510]  T[283]  [神圣罗马]  Stability Category 2 is 16
2021-11-21 17:59:28 [1510]  T[283]  [神圣罗马]  Stability Category 3 is -2
2021-11-21 17:59:28 [1510]  T[283]  [神圣罗马]  Stability Category 4 is -3
2021-11-21 17:59:28 [1510]  T[283]  [Mughals]  Stability is 21
2021-11-21 17:59:28 [1510]  T[283]  [Mughals]  Stability Category 0 is 6
2021-11-21 17:59:28 [1510]  T[283]  [Mughals]  Stability Category 1 is 9
2021-11-21 17:59:28 [1510]  T[283]  [Mughals]  Stability Category 2 is 7
2021-11-21 17:59:28 [1510]  T[283]  [Mughals]  Stability Category 3 is 0
2021-11-21 17:59:28 [1510]  T[283]  [Mughals]  Stability Category 4 is -1
2021-11-21 17:59:28 [1510]  T[283]  [Turkey]  Stability is 14
2021-11-21 17:59:28 [1510]  T[283]  [Turkey]  Stability Category 0 is 1
2021-11-21 17:59:28 [1510]  T[283]  [Turkey]  Stability Category 1 is 6
2021-11-21 17:59:28 [1510]  T[283]  [Turkey]  Stability Category 2 is 9
2021-11-21 17:59:28 [1510]  T[283]  [Turkey]  Stability Category 3 is 0
2021-11-21 17:59:28 [1510]  T[283]  [Turkey]  Stability Category 4 is -2
2021-11-21 17:59:28 [1515]  T[284]  [Byzantium]  Stability is 6
2021-11-21 17:59:28 [1515]  T[284]  [Byzantium]  Stability Category 0 is 2
2021-11-21 17:59:28 [1515]  T[284]  [Byzantium]  Stability Category 1 is 6
2021-11-21 17:59:28 [1515]  T[284]  [Byzantium]  Stability Category 2 is -1
2021-11-21 17:59:28 [1515]  T[284]  [Byzantium]  Stability Category 3 is -1
2021-11-21 17:59:28 [1515]  T[284]  [Byzantium]  Stability Category 4 is 0
2021-11-21 17:59:28 [1515]  T[284]  [Inca]  Stability is 8
2021-11-21 17:59:28 [1515]  T[284]  [Inca]  Stability Category 0 is 2
2021-11-21 17:59:28 [1515]  T[284]  [Inca]  Stability Category 1 is 0
2021-11-21 17:59:28 [1515]  T[284]  [Inca]  Stability Category 2 is 6
2021-11-21 17:59:28 [1515]  T[284]  [Inca]  Stability Category 3 is 0
2021-11-21 17:59:28 [1515]  T[284]  [Inca]  Stability Category 4 is 0
2021-11-21 17:59:28 [1515]  T[284]  [Italy]  Stability is -4
2021-11-21 17:59:28 [1515]  T[284]  [Italy]  Stability Category 0 is -11
2021-11-21 17:59:28 [1515]  T[284]  [Italy]  Stability Category 1 is 0
2021-11-21 17:59:28 [1515]  T[284]  [Italy]  Stability Category 2 is 9
2021-11-21 17:59:28 [1515]  T[284]  [Italy]  Stability Category 3 is -2
2021-11-21 17:59:28 [1515]  T[284]  [Italy]  Stability Category 4 is 0
2021-11-21 17:59:28 [1515]  T[284]  [Turkestan]  Stability is 8
2021-11-21 17:59:28 [1515]  T[284]  [Turkestan]  Stability Category 0 is 5
2021-11-21 17:59:28 [1515]  T[284]  [Turkestan]  Stability Category 1 is -3
2021-11-21 17:59:28 [1515]  T[284]  [Turkestan]  Stability Category 2 is 6
2021-11-21 17:59:28 [1515]  T[284]  [Turkestan]  Stability Category 3 is 0
2021-11-21 17:59:28 [1515]  T[284]  [Turkestan]  Stability Category 4 is 0
2021-11-21 17:59:28 [1515]  T[284]  [Turkey]  Stability is 10
2021-11-21 17:59:28 [1515]  T[284]  [Turkey]  Stability Category 0 is -2
2021-11-21 17:59:28 [1515]  T[284]  [Turkey]  Stability Category 1 is 6
2021-11-21 17:59:28 [1515]  T[284]  [Turkey]  Stability Category 2 is 9
2021-11-21 17:59:28 [1515]  T[284]  [Turkey]  Stability Category 3 is -1
